Id,SalePrice
1461,124896.960938
1462,161522.34375
1463,182750.203125
1464,197585.65625
1465,176627.890625
1466,167076.921875
1467,168753.546875
1468,166944.078125
1469,174451.28125
1470,121845.21875
1471,180685.34375
1472,93667.15625
1473,92591.609375
1474,148634.484375
1475,121155.195312
1476,383673.8125
1477,250364.8125
1478,291939.625
1479,293509.09375
1480,470643.0
1481,359975.71875
1482,202940.03125
1483,166004.359375
1484,153159.890625
1485,171521.578125
1486,191039.9375
1487,362586.65625
1488,234826.546875
1489,196153.5
1490,230451.109375
1491,184918.875
1492,94599.9921875
1493,181969.6875
1494,310424.59375
1495,304783.53125
1496,223099.203125
1497,171829.21875
1498,156570.703125
1499,155851.015625
1500,149963.90625
1501,165820.65625
1502,141333.515625
1503,273238.40625
1504,240230.3125
1505,228530.40625
1506,197996.484375
1507,237699.109375
1508,204649.75
1509,169804.171875
1510,146939.25
1511,153836.5
1512,174734.84375
1513,136913.53125
1514,145378.953125
1515,202759.140625
1516,148091.578125
1517,156233.90625
1518,129258.34375
1519,222257.609375
1520,135010.875
1521,144487.4375
1522,175265.0625
1523,115560.757812
1524,123851.273438
1525,127743.898438
1526,114027.546875
1527,99181.8828125
1528,130723.15625
1529,151656.5625
1530,175258.046875
1531,104223.367188
1532,86330.15625
1533,135499.359375
1534,117183.171875
1535,159715.0
1536,106970.78125
1537,67958.875
1538,158261.546875
1539,187480.53125
1540,87644.1875
1541,147356.609375
1542,125399.554688
1543,213389.640625
1544,74415.9296875
1545,100292.367188
1546,126015.757812
1547,128243.023438
1548,132966.890625
1549,111727.804688
1550,129976.164062
1551,112606.257812
1552,140366.234375
1553,155852.5
1554,110150.242188
1555,179471.515625
1556,93186.375
1557,106096.117188
1558,87931.7734375
1559,85150.0
1560,129748.039062
1561,126704.695312
1562,120781.296875
1563,117738.460938
1564,150909.078125
1565,148830.375
1566,251734.046875
1567,70305.8515625
1568,255641.984375
1569,139952.140625
1570,131643.1875
1571,114202.875
1572,149106.6875
1573,241873.53125
1574,104543.71875
1575,228434.75
1576,233581.796875
1577,179014.9375
1578,148703.109375
1579,144688.484375
1580,185372.125
1581,151680.875
1582,126341.023438
1583,313955.3125
1584,223889.3125
1585,127159.492188
1586,62338.4648438
1587,97139.2890625
1588,160507.953125
1589,93477.171875
1590,129796.921875
1591,88722.4140625
1592,108093.710938
1593,127133.664062
1594,129594.320312
1595,108111.859375
1596,248765.421875
1597,190442.75
1598,209951.734375
1599,162341.140625
1600,157575.09375
1601,58414.640625
1602,110301.71875
1603,75045.9453125
1604,253086.15625
1605,246847.875
1606,173911.078125
1607,164310.234375
1608,220802.1875
1609,182361.265625
1610,151572.421875
1611,137715.890625
1612,159804.59375
1613,156111.328125
1614,117269.484375
1615,85517.765625
1616,73573.5
1617,90632.78125
1618,124235.382812
1619,143181.703125
1620,147226.109375
1621,137602.734375
1622,151157.828125
1623,273741.78125
1624,218204.15625
1625,117502.335938
1626,159311.421875
1627,188595.953125
1628,284428.5625
1629,174671.1875
1630,370330.21875
1631,213241.328125
1632,239163.015625
1633,165670.34375
1634,180694.140625
1635,177953.296875
1636,142512.0
1637,208505.5
1638,195335.109375
1639,181459.5
1640,281916.78125
1641,183139.28125
1642,229805.4375
1643,227868.375
1644,233376.0625
1645,203718.375
1646,163241.4375
1647,158141.140625
1648,130131.078125
1649,140232.4375
1650,114015.804688
1651,120567.929688
1652,93050.9453125
1653,93171.5390625
1654,148149.21875
1655,140952.578125
1656,141048.0625
1657,148470.859375
1658,143891.328125
1659,124605.71875
1660,154880.0625
1661,468345.625
1662,442233.125
1663,427497.40625
1664,426592.875
1665,314828.125
1666,356541.6875
1667,404870.28125
1668,345154.0625
1669,299354.0
1670,367473.53125
1671,274824.1875
1672,445314.96875
1673,303227.21875
1674,250934.671875
1675,180190.796875
1676,171699.96875
1677,213056.765625
1678,452404.03125
1679,418337.03125
1680,349475.1875
1681,241847.25
1682,313107.3125
1683,176635.640625
1684,170839.1875
1685,173880.5625
1686,158332.5
1687,165354.328125
1688,187126.84375
1689,189703.890625
1690,197081.671875
1691,176191.3125
1692,275980.875
1693,161751.5625
1694,187387.578125
1695,160599.359375
1696,282783.84375
1697,164362.578125
1698,402728.40625
1699,345410.90625
1700,250082.984375
1701,287117.09375
1702,246029.28125
1703,245794.296875
1704,300248.625
1705,239410.84375
1706,450260.09375
1707,214052.46875
1708,210406.75
1709,273378.875
1710,219697.125
1711,262100.015625
1712,265231.8125
1713,275280.625
1714,226864.0
1715,205671.46875
1716,177082.953125
1717,169801.421875
1718,124145.015625
1719,196429.8125
1720,230178.09375
1721,165023.34375
1722,118400.320312
1723,152908.71875
1724,198816.171875
1725,243962.921875
1726,177608.4375
1727,144568.625
1728,180085.65625
1729,166328.75
1730,156253.734375
1731,117549.742188
1732,126518.265625
1733,112814.351562
1734,110629.460938
1735,128105.75
1736,111086.921875
1737,341487.03125
1738,233383.40625
1739,261254.265625
1740,198217.546875
1741,169428.078125
1742,164146.25
1743,162303.515625
1744,311758.75
1745,218877.34375
1746,185692.75
1747,229052.96875
1748,240323.359375
1749,153800.125
1750,126731.046875
1751,249627.390625
1752,119098.164062
1753,145508.78125
1754,192460.828125
1755,172613.640625
