Id,SalePrice
1461,111212.353662
1462,148063.187223
1463,178556.859778
1464,190746.028011
1465,189523.665659
1466,176068.314284
1467,173401.662207
1468,162496.184709
1469,181828.652542
1470,118455.408861
1471,176806.53569
1472,92030.7801461
1473,95194.6908807
1474,137275.306264
1475,107884.51549
1476,340046.132623
1477,267866.921885
1478,281346.380315
1479,296296.169228
1480,485566.889681
1481,317144.29451
1482,221754.617514
1483,168486.304533
1484,162244.302775
1485,191706.396326
1486,191777.422895
1487,315699.709907
1488,219008.203491
1489,201053.077354
1490,237433.56234
1491,202396.609871
1492,98938.4950681
1493,186632.246797
1494,295967.469486
1495,281916.778069
1496,237447.553158
1497,170523.823919
1498,185920.904849
1499,152505.236755
1500,152346.320515
1501,182604.619091
1502,134262.435388
1503,340839.247631
1504,249704.440666
1505,230900.797064
1506,195778.484764
1507,244139.699344
1508,193658.385402
1509,152629.963494
1510,149488.567378
1511,172386.730267
1512,178838.281962
1513,156622.756508
1514,155113.344882
1515,185639.047841
1516,151392.437554
1517,159163.150046
1518,127161.521929
1519,221142.12301
1520,127222.563782
1521,128717.079031
1522,173588.460373
1523,114003.988348
1524,117717.430885
1525,114289.034469
1526,109144.604786
1527,112033.429399
1528,132090.4661
1529,146537.196853
1530,202816.596892
1531,119348.253213
1532,92880.9852578
1533,154249.910437
1534,96087.2243701
1535,144033.408996
1536,98211.9713877
1537,62503.2567905
1538,148060.187844
1539,216300.750482
1540,84980.5859279
1541,131928.166848
1542,135467.288009
1543,196393.698037
1544,85753.708399
1545,118725.204256
1546,138397.749797
1547,133656.740463
1548,142372.222805
1549,126360.862987
1550,143784.147578
1551,100271.065082
1552,155145.151542
1553,150971.934849
1554,123157.12095
1555,163355.91986
1556,74939.8882887
1557,107829.612633
1558,98225.3840372
1559,64599.48854
1560,130497.816281
1561,105073.701843
1562,123638.542887
1563,120176.402721
1564,166545.325013
1565,150057.43265
1566,250799.549289
1567,74875.3526637
1568,251114.986819
1569,123304.140518
1570,134269.601123
1571,125688.18263
1572,139866.298175
1573,213614.665076
1574,129209.124812
1575,256149.266178
1576,243525.822223
1577,207291.083142
1578,149335.145052
1579,159312.330187
1580,196161.274466
1581,154663.591649
1582,126068.235235
1583,291960.668675
1584,222297.465745
1585,132351.719185
1586,72353.747144
1587,107669.524189
1588,158086.573451
1589,88640.5606708
1590,131316.010422
1591,93705.4980462
1592,111620.219868
1593,120422.957311
1594,156247.84146
1595,116752.262971
1596,230998.053996
1597,209253.073611
1598,217241.149692
1599,159013.402381
1600,156219.377868
1601,57622.9816123
1602,108860.874632
1603,63209.159777
1604,255418.851352
1605,235884.687584
1606,170848.593659
1607,166233.485448
1608,237196.142671
1609,184439.593648
1610,156603.405594
1611,144122.730901
1612,173703.321828
1613,169077.703466
1614,120580.020791
1615,86087.2923022
1616,75041.4676763
1617,85228.6466781
1618,136032.397033
1619,140254.396014
1620,167265.196282
1621,130554.353064
1622,153913.126215
1623,245253.019179
1624,206267.824008
1625,107527.987849
1626,173113.954443
1627,188796.077408
1628,272880.839093
1629,182902.307842
1630,350852.036591
1631,241600.679349
1632,245745.78612
1633,176423.444838
1634,181900.627634
1635,176623.083439
1636,148885.415467
1637,198053.217974
1638,195883.863185
1639,183056.724545
1640,238859.838429
1641,180498.802349
1642,254467.606678
1643,232866.977117
1644,233392.707336
1645,217235.273357
1646,154846.162503
1647,150976.60748
1648,126365.087798
1649,141454.232356
1650,113716.77848
1651,115380.976961
1652,94910.7328673
1653,95711.4300365
1654,147831.595576
1655,134553.909527
1656,137410.578828
1657,153411.487406
1658,145812.947621
1659,118523.189205
1660,150396.082544
1661,389534.477985
1662,408295.576499
1663,406726.549659
1664,496693.209504
1665,326977.067858
1666,306754.91463
1667,391602.773348
1668,362478.866698
1669,311934.981709
1670,362642.317227
1671,284761.668967
1672,416484.145882
1673,309026.143433
1674,255216.188278
1675,206941.847653
1676,201110.581931
1677,232619.002601
1678,443271.462044
1679,396198.390031
1680,363260.440714
1681,262757.520641
1682,313749.183553
1683,197322.140443
1684,180375.574396
1685,174141.263771
1686,167496.126478
1687,171495.207465
1688,183422.936953
1689,194958.938566
1690,192396.916387
1691,183714.555486
1692,255928.623609
1693,180071.30981
1694,186644.051518
1695,173658.719777
1696,300519.673087
1697,174992.550089
1698,355242.44506
1699,337948.511184
1700,270678.932657
1701,273470.306601
1702,232187.511184
1703,233045.999889
1704,267711.596451
1705,236395.775783
1706,307198.764321
1707,227696.882336
1708,222076.451796
1709,268633.321373
1710,220939.997224
1711,277332.251711
1712,283689.722159
1713,272861.097858
1714,227762.878795
1715,209320.068398
1716,182640.630912
1717,183576.582947
1718,135669.733527
1719,207820.855797
1720,182379.068832
1721,151557.50626
1722,116639.245938
1723,150656.646712
1724,229250.16915
1725,253757.493808
1726,191829.536182
1727,145680.495696
1728,162197.887811
1729,179244.465627
1730,173414.061697
1731,122888.694411
1732,125077.45314
1733,108271.06165
1734,131243.952896
1735,109787.408912
1736,105805.173148
1737,340722.588489
1738,268233.789477
1739,230270.702265
1740,232343.178325
1741,205799.418035
1742,170985.045763
1743,169346.598614
1744,340690.064375
1745,219729.154151
1746,192145.597491
1747,197622.405881
1748,237112.220903
1749,148533.384382
1750,125757.866071
1751,244354.21621
1752,112231.763358
1753,153133.144631
1754,196118.050885
1755,165801.23183
1756,137820.996624
1757,118719.327498
1758,152820.116648
1759,160766.639586
1760,158998.537527
1761,147869.299283
1762,201155.681472
1763,185160.015413
1764,112516.138237
1765,150140.515283
1766,196110.466307
1767,222574.015108
1768,142265.154542
1769,169498.163639
1770,150426.72928
1771,119077.482188
1772,135672.295643
1773,127071.442392
1774,145797.903586
1775,145555.616867
1776,137515.341217
1777,98897.8235105
1778,137661.329662
1779,146364.45653
1780,172149.422583
1781,125098.002086
1782,85467.6652432
1783,141679.184257
1784,101675.213934
1785,114129.670669
1786,139437.852413
1787,162487.336181
1788,56896.8095352
1789,92412.470983
1790,78193.0995108
1791,192723.28275
1792,155238.325961
1793,128375.737232
1794,148615.843795
1795,138106.960949
1796,142840.086717
1797,107269.201482
1798,118700.468026
1799,107675.951418
1800,130953.226379
1801,136538.282069
1802,143439.554112
1803,152964.663524
1804,138935.655249
1805,135809.410663
1806,125479.806244
1807,140886.549552
1808,116848.904207
1809,126505.540198
1810,138516.791982
1811,78170.7142654
1812,97847.913232
1813,128607.311774
1814,100196.25351
1815,56815.031193
1816,85861.6385709
1817,106355.549475
1818,158942.308089
1819,124476.620064
1820,47556.1921581
1821,112612.523796
1822,154448.262271
1823,41920.2667269
1824,123777.867959
1825,156251.640635
1826,106994.997538
1827,102646.385247
1828,140693.813897
1829,123386.518842
1830,147476.802015
1831,139807.049907
1832,66538.5744086
1833,147427.373712
1834,120241.183101
1835,146459.146162
1836,125362.501083
1837,87957.4221492
1838,133617.850904
1839,99620.4816997
1840,144764.219555
1841,129763.251478
1842,86476.5609553
1843,128988.935389
1844,147306.936231
1845,155251.153483
1846,153472.727575
1847,169407.508248
1848,52858.4518014
1849,108773.283403
1850,114454.321967
1851,152907.845306
1852,131097.13087
1853,117388.036195
1854,150050.093913
1855,152647.792847
1856,232393.855867
1857,132700.224683
1858,143856.263642
1859,124365.396222
1860,146738.54956
1861,125019.36417
1862,334897.955361
1863,314218.346978
1864,314259.785848
1865,333218.397024
1866,331320.49745
1867,239336.364685
1868,289814.426331
1869,210355.252882
1870,235895.637877
1871,240142.037554
1872,174591.375078
1873,247071.796396
1874,150391.575649
1875,184743.717955
1876,206100.211921
1877,207797.477339
1878,208548.712667
1879,128769.074777
1880,126581.334022
1881,253071.525849
1882,240151.742091
1883,188764.913993
1884,214343.208887
1885,213049.765833
1886,260033.737252
1887,210840.226708
1888,257191.284313
1889,171393.190046
1890,103684.361741
1891,121082.613226
1892,96901.4278156
1893,129099.441571
1894,119046.331128
1895,132415.600466
1896,122999.031313
1897,123781.938465
1898,117416.546306
1899,162699.878423
1900,152486.163391
1901,176781.592938
1902,161067.316209
1903,254400.302004
1904,140004.933799
1905,208420.932091
1906,104156.038202
1907,239759.629205
1908,100984.806007
1909,126290.753865
1910,115139.907749
1911,243354.256208
1912,348413.815393
1913,146543.497578
1914,47986.4697235
1915,317616.867556
1916,70307.5827691
1917,242144.876845
1918,140240.08483
1919,179531.863234
1920,162578.558216
1921,379723.766654
1922,316794.437122
1923,240774.332928
1924,234802.942314
1925,197785.348744
1926,354498.553724
1927,132841.650578
1928,162847.482289
1929,126791.897821
1930,136834.398472
1931,133827.271113
1932,139938.34522
1933,192261.940829
1934,176223.402227
1935,167970.440684
1936,191941.716794
1937,182016.966549
1938,169550.199552
1939,243456.069752
1940,189063.170808
1941,167423.452925
1942,170246.608606
1943,221961.721499
1944,379971.857551
1945,397661.390328
1946,140669.183194
1947,253608.04001
1948,181977.554288
1949,235498.480614
1950,185744.340142
1951,245508.768957
1952,207029.796913
1953,171886.307737
1954,176202.15868
1955,137200.95663
1956,315178.453684
1957,145514.349585
1958,256273.727221
1959,147368.810906
1960,110967.912425
1961,120114.428664
1962,91140.533901
1963,101038.677343
1964,105185.535329
1965,142133.454049
1966,137523.80928
1967,293259.359983
1968,414153.912796
1969,378573.257283
1970,373781.46396
1971,427708.299234
1972,366341.442542
1973,298965.328932
1974,344154.484554
1975,394190.725142
1976,293183.555588
1977,355961.302634
1978,322245.176065
1979,333268.259977
1980,212755.661368
1981,349563.988909
1982,223904.239181
1983,208563.656898
1984,170784.94108
1985,217695.703772
1986,206952.692947
1987,188641.743365
1988,173207.936761
1989,184232.346488
1990,211859.041598
1991,247402.916462
1992,222852.890772
1993,173492.560952
1994,240831.371365
1995,181597.560414
1996,279030.402673
1997,295869.705892
