Id,SalePrice
1461,110137.466502
1462,153428.244869
1463,175817.828115
1464,189969.633998
1465,194838.231138
1466,174583.174913
1467,177234.437599
1468,163127.182226
1469,184972.604015
1470,117813.293551
1471,177179.021139
1472,91516.2102963
1473,93601.6489175
1474,138065.69349
1475,104727.297797
1476,338618.526981
1477,264703.587288
1478,283696.49846
1479,298446.136061
1480,473667.159028
1481,317447.901681
1482,218752.702615
1483,168863.296837
1484,162336.157835
1485,191448.442599
1486,192698.412798
1487,314266.015207
1488,230393.056015
1489,197742.57477
1490,238660.150911
1491,199680.485219
1492,96083.6674955
1493,199054.364802
1494,296979.911113
1495,281811.817525
1496,236743.948469
1497,175826.374684
1498,179762.416721
1499,155485.768077
1500,153893.583437
1501,185920.701141
1502,136967.572081
1503,285910.664367
1504,250085.378251
1505,231955.641576
1506,196580.844709
1507,244140.395944
1508,194683.42626
1509,155429.005188
1510,147635.729672
1511,163498.702049
1512,179750.089938
1513,155117.911159
1514,148116.37723
1515,185066.399242
1516,151472.759702
1517,162106.354164
1518,125740.807044
1519,220030.197474
1520,127016.400116
1521,127413.120092
1522,172978.002909
1523,114241.694809
1524,118542.503066
1525,113796.500266
1526,108778.003938
1527,110319.024369
1528,135402.395496
1529,148300.563107
1530,202984.053464
1531,118345.935973
1532,95666.1428747
1533,154426.014639
1534,116888.965356
1535,145913.547261
1536,96942.5676443
1537,60950.4932891
1538,146011.82756
1539,205968.994522
1540,89121.8097943
1541,128282.62242
1542,143354.767655
1543,190493.533434
1544,86271.270658
1545,117944.352556
1546,136919.883304
1547,130817.621011
1548,144927.80449
1549,126912.150259
1550,141819.054223
1551,101109.717922
1552,154041.95174
1553,153586.437626
1554,122334.338782
1555,162714.545083
1556,78171.6393606
1557,103780.743504
1558,95940.9071026
1559,71290.1873112
1560,141815.873908
1561,120903.749053
1562,124639.96349
1563,119554.023832
1564,163143.054776
1565,146947.39151
1566,253369.516543
1567,73107.8282704
1568,252380.996807
1569,120797.650172
1570,135915.246811
1571,124788.410046
1572,141514.519881
1573,223547.331552
1574,130367.217635
1575,248072.769865
1576,248878.9324
1577,178117.288239
1578,148574.311972
1579,155011.789769
1580,194619.816588
1581,155467.08235
1582,127284.57044
1583,289181.922842
1584,222183.833543
1585,130907.687492
1586,68802.2353463
1587,103876.701723
1588,160101.295461
1589,90373.7312869
1590,132035.066515
1591,94518.3957796
1592,113576.313779
1593,121073.278563
1594,150203.329436
1595,115894.431654
1596,229934.269747
1597,202464.428523
1598,219763.272585
1599,153049.922669
1600,150136.556631
1601,58260.5182463
1602,106331.170542
1603,70787.7094666
1604,256754.419839
1605,237174.123588
1606,170552.745459
1607,165037.337547
1608,229803.588807
1609,185006.911069
1610,155117.461269
1611,145701.203124
1612,173318.632398
1613,169868.866106
1614,120233.134132
1615,88634.1697122
1616,77602.4159628
1617,87131.3353548
1618,131375.66755
1619,139712.395807
1620,160778.220643
1621,129386.906772
1622,153268.937481
1623,250347.609129
1624,205965.333402
1625,106444.62356
1626,172696.833061
1627,187498.297527
1628,274139.736796
1629,181246.196657
1630,346678.54814
1631,248927.831616
1632,243558.431858
1633,177909.091252
1634,182189.316598
1635,176201.320259
1636,150040.208658
1637,201811.080509
1638,186385.094499
1639,183871.701409
1640,238072.559945
1641,183319.363911
1642,249691.808295
1643,221877.217462
1644,235979.607554
1645,212240.416892
1646,156697.559944
1647,152207.45192
1648,128596.274051
1649,142106.403563
1650,114059.327247
1651,116213.776149
1652,93652.1350586
1653,94301.6999453
1654,148045.414699
1655,130431.22181
1656,137945.856025
1657,153315.595139
1658,146289.999344
1659,114673.918164
1660,148902.463334
1661,379440.739451
1662,410441.95582
1663,400336.256891
1664,499693.194707
1665,320798.233564
1666,314556.440666
1667,383703.678496
1668,370531.741527
1669,315898.05321
1670,356491.44019
1671,282602.149763
1672,413530.948393
1673,306215.284879
1674,253378.944844
1675,206214.415627
1676,200074.653183
1677,226717.596978
1678,438649.801142
1679,392943.174756
1680,356336.795628
1681,257100.541548
1682,318035.853882
1683,195753.060288
1684,176514.558446
1685,175422.064757
1686,169798.596672
1687,171763.462313
1688,181725.912296
1689,194890.538501
1690,191730.993262
1691,183008.166198
1692,258952.338692
1693,175502.931301
1694,186837.504011
1695,172720.071829
1696,281925.732234
1697,175242.035683
1698,352551.536288
1699,343322.009645
1700,269251.018598
1701,273620.868099
